"Timestamp","Action","MediaType","OldPath","NewPath","Reason"
"2026-03-19T14:09:06.7756790-06:00","skip","movie","U:\Shorts\Batman Shorts\Batman and Robin 7 - The Fatal Blast.mpeg","","IMDb lookup failed: IMDb search returned no tt id for query: B a t m a n a n d R o b i n 7 T h e F a t a l B l a s t"
"2026-03-19T14:09:08.1953644-06:00","skip","movie","U:\Shorts\Batman Shorts\Batman and Robin 8 - Robin Meets the Wizard.mpeg","","IMDb lookup failed: IMDb search returned no tt id for query: B a t m a n a n d R o b i n 8 R o b i n M e e t s t h e W i z a r d"
"2026-03-19T14:09:09.4509128-06:00","skip","movie","U:\Shorts\Batman Shorts\Batman and Robin 9 - The Wizard Strikes Back.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: B a t m a n a n d R o b i n 9 T h e W i z a r d S t r i k e s B a c k"
"2026-03-19T14:09:10.4556937-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Are All People The Same.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxAreAllPeopleTheSame"
"2026-03-19T14:09:11.2003626-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Bill Of Rights.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxBillOfRights"
"2026-03-19T14:09:12.0850618-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Cooking Terms.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxCookingTerms"
"2026-03-19T14:09:12.7654899-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Cops Who Needs Them.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxCopsWhoNeedsThem"
"2026-03-19T14:09:13.5678881-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Dont Be A Bloody Idiot.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxDontBeABloodyIdiot"
"2026-03-19T14:09:14.4841838-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Fad Diet Circus.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxFadDietCircus"
"2026-03-19T14:09:15.1778008-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Family Teamwork.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxFamilyTeamwork"
"2026-03-19T14:09:16.8589250-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Highway Mania.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxHighwayMania"
"2026-03-19T14:09:17.5377974-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Magical Disappearing Money.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxMagicalDisappearingMoney"
"2026-03-19T14:09:18.3997567-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Monkey See Monkey Do.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxMonkeySeeMonkeyDo"
"2026-03-19T14:09:19.0800768-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Moose Baby.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxMooseBaby"
"2026-03-19T14:09:19.7466609-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - More Dangerous Than Dynamite.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxMoreDangerousThanDynamite"
"2026-03-19T14:09:20.8664529-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Overcoming Fear.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxOvercomingFear"
"2026-03-19T14:09:21.6846556-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Shake Hands With Danger.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxShakeHandsWithDanger"
"2026-03-19T14:09:22.6041033-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Things Are Different Now.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxThingsAreDifferentNow"
"2026-03-19T14:09:23.6109440-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Watch Out For My Plant.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxWatchOutForMyPlant"
"2026-03-19T14:09:24.3851351-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - What If We Had A Fire.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxWhatIfWeHadAFire"
"2026-03-19T14:09:25.1808768-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Whatever The Weather.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxWhateverTheWeather"
"2026-03-19T14:09:26.0627172-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Williams Doll.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxWilliamsDoll"
"2026-03-19T14:09:26.8217181-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Wing Claw Fang.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxWingClawFang"
"2026-03-19T14:09:27.5646588-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - You Can Do Something About Acne.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxYouCanDoSomethingAboutAcne"
"2026-03-19T14:09:28.4569915-06:00","skip","movie","U:\Shorts\RiffTrax - Shorts volume 2\Rifftrax - Zoology-Pigs.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: RifftraxZoologyPigs"
"2026-03-19T14:09:30.0016168-06:00","skip","movie","U:\VOD\Aladdin.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: Aladdin"
"2026-03-19T14:09:30.8630231-06:00","skip","movie","U:\VOD\AtomAgeVampire.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: AtomAgeVampire"
"2026-03-19T14:09:32.2220521-06:00","skip","movie","U:\VOD\AttackOfThePuppetPeople.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: AttackOfThePuppetPeople"
"2026-03-19T14:09:33.6374720-06:00","skip","movie","U:\VOD\AttackOfTheSuperMonsters.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: AttackOfTheSuperMonsters"
"2026-03-19T14:09:35.1970919-06:00","skip","movie","U:\VOD\BermudaTriangle.mpeg","","IMDb lookup failed: IMDb search returned no tt id for query: BermudaTriangle"
"2026-03-19T14:09:36.2080579-06:00","skip","movie","U:\VOD\BestOfRiffTrax-Villains.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: BestOfRiffTraxVillains"
"2026-03-19T14:09:37.8135624-06:00","skip","movie","U:\VOD\Birdemic - Rifftrax.avi","","IMDb lookup failed: IMDb search returned no tt id for query: Birdemic"
"2026-03-19T14:09:39.0369637-06:00","skip","movie","U:\VOD\BloodyPitOfHorror.mpeg","","IMDb lookup failed: IMDb search returned no tt id for query: BloodyPitOfHorror"
"2026-03-19T14:09:40.6064503-06:00","skip","movie","U:\VOD\BrideAndTheBeast.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: BrideAndTheBeast"
"2026-03-19T14:09:41.9249506-06:00","skip","movie","U:\VOD\BuffaloRider.wmv","","IMDb lookup failed: IMDb search returned no tt id for query: BuffaloRider"
"2026-03-19T14:09:43.4597862-06:00","skip","movie","U:\VOD\CityOfTheDead.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: CityOfTheDead"
"2026-03-19T14:09:44.6497423-06:00","skip","movie","U:\VOD\CoolAsIce_HD.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: CoolAsIceHD"
"2026-03-19T14:09:46.0700847-06:00","skip","movie","U:\VOD\Crater Lake Monster - Rifftrax.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: CraterLakeMonster"
"2026-03-19T14:09:47.3172753-06:00","skip","movie","U:\VOD\CurseOfBigfoot.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: CurseOfBigfoot"
"2026-03-19T14:09:48.5608957-06:00","skip","movie","U:\VOD\CyborgCop2.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: C y b o r g C o p2"
"2026-03-19T14:09:50.2584404-06:00","skip","movie","U:\VOD\Dinosaurus.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: Dinosaurus"
"2026-03-19T14:09:51.7893378-06:00","skip","movie","U:\VOD\DoubleDragon.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: DoubleDragon"
"2026-03-19T14:09:53.3804926-06:00","skip","movie","U:\VOD\EarthAngel.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: EarthAngel"
"2026-03-19T14:09:54.6083142-06:00","skip","movie","U:\VOD\FairyKingOfAr.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: FairyKingOfAr"
"2026-03-19T14:09:56.3874087-06:00","skip","movie","U:\VOD\FangsOfTheLivingDead.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: FangsOfTheLivingDead"
"2026-03-19T14:09:59.5230304-06:00","skip","movie","U:\VOD\FightToWin.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: FightToWin"
"2026-03-19T14:10:01.0693693-06:00","skip","movie","U:\VOD\FistOfFury.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: FistOfFury"
"2026-03-19T14:10:02.5789951-06:00","skip","movie","U:\VOD\FrankensteinIsland.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: FrankensteinIsland"
"2026-03-19T14:10:03.6941724-06:00","skip","movie","U:\VOD\Fun in Baloonland.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: FuninBaloonland"
"2026-03-19T14:10:05.3080008-06:00","skip","movie","U:\VOD\FutureForce.mpeg","","IMDb lookup failed: IMDb search returned no tt id for query: FutureForce"
"2026-03-19T14:10:06.3202759-06:00","skip","movie","U:\VOD\FutureZone_iPad.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: FutureZoneiPad"
"2026-03-19T14:10:07.5528960-06:00","skip","movie","U:\VOD\GammeraTheInvincible.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: GammeraTheInvincible"
"2026-03-19T14:10:08.9809116-06:00","skip","movie","U:\VOD\GhostHouse.wmv","","IMDb lookup failed: IMDb search returned no tt id for query: GhostHouse"
"2026-03-19T14:10:10.5761667-06:00","skip","movie","U:\VOD\GiantFromTheUnknown.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: GiantFromTheUnknown"
"2026-03-19T14:10:11.8639096-06:00","skip","movie","U:\VOD\GumbyTheMovie.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: GumbyTheMovie"
"2026-03-19T14:10:13.2412168-06:00","skip","movie","U:\VOD\Guy From Harlem.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: GuyFromHarlem"
"2026-03-19T14:10:14.4538544-06:00","skip","movie","U:\VOD\HawktheSlayer_highTV.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: HawktheSlayer"
"2026-03-19T14:10:15.4356878-06:00","skip","movie","U:\VOD\HawktheSlayer.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: HawktheSlayer"
"2026-03-19T14:10:16.8978550-06:00","skip","movie","U:\VOD\Jaws 3D - Rifftrax Presents.m4v","","IMDb lookup failed: IMDb search returned no tt id for query: J a w s 3D R i f f t r a x P r e s e n t s"
"2026-03-19T14:10:18.5983830-06:00","skip","movie","U:\VOD\KarateCop.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: KarateCop"
"2026-03-19T14:10:19.7938601-06:00","skip","movie","U:\VOD\KillAndKillAgain.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: KillAndKillAgain"
"2026-03-19T14:10:21.0662791-06:00","skip","movie","U:\VOD\KillersFromSpace.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: KillersFromSpace"
"2026-03-19T14:10:22.1740385-06:00","skip","movie","U:\VOD\Ladyhawke.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: Ladyhawke"
"2026-03-19T14:10:23.3724295-06:00","skip","movie","U:\VOD\LycanColony.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: LycanColony"
"2026-03-19T14:10:24.7885369-06:00","skip","movie","U:\VOD\McBain.mpeg","","IMDb lookup failed: IMDb search returned no tt id for query: McBain"
"2026-03-19T14:10:26.0279402-06:00","skip","movie","U:\VOD\Merlin-TheReturn.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: MerlinTheReturn"
"2026-03-19T14:10:27.1327984-06:00","skip","movie","U:\VOD\MesaOfLostWomen_iPad.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: MesaOfLostWomeniPad"
"2026-03-19T14:10:28.4438468-06:00","skip","movie","U:\VOD\Missile to the Moon - Rifftrax.avi","","IMDb lookup failed: IMDb search returned no tt id for query: MissiletotheMoon"
"2026-03-19T14:10:29.1575070-06:00","skip","movie","U:\VOD\Money.Plane.2020.1080p.Rifftrax.6ch.x265.HEVC.mkv","","IMDb lookup failed: IMDb search returned no tt id for query: M o n e y P l a n e 2020 1080p R i f f t r a x 6c h x265 H E V C"
"2026-03-19T14:10:30.0257167-06:00","skip","movie","U:\VOD\Mothra.1961.1080p.Rifftrax.2ch.x264.mkv","","IMDb lookup failed: IMDb search returned no tt id for query: M o t h r a 1961 1080p R i f f t r a x 2c h x264"
"2026-03-19T14:10:31.3050918-06:00","skip","movie","U:\VOD\Mutant.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: Mutant"
"2026-03-19T14:10:32.7504000-06:00","skip","movie","U:\VOD\Neutron.mpeg","","IMDb lookup failed: IMDb search returned no tt id for query: Neutron"
"2026-03-19T14:10:34.2848496-06:00","skip","movie","U:\VOD\Nightmare At Noon.mpeg","","IMDb lookup failed: IMDb search returned no tt id for query: NightmareAtNoon"
"2026-03-19T14:10:35.5081897-06:00","skip","movie","U:\VOD\Planet of Dinosaurs - Rifftrax.mkv","","IMDb lookup failed: IMDb search returned no tt id for query: PlanetofDinosaurs"
"2026-03-19T14:10:36.7005849-06:00","skip","movie","U:\VOD\Pressure Point - RiffTrax.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: PressurePoint"
"2026-03-19T14:10:37.6186080-06:00","skip","movie","U:\VOD\PrisonersOfTheLostUniverse.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: PrisonersOfTheLostUniverse"
"2026-03-19T14:10:38.9423722-06:00","skip","movie","U:\VOD\Replica.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: Replica"
"2026-03-19T14:10:40.4511579-06:00","skip","movie","U:\VOD\RevengeOfDrX.mpeg","","IMDb lookup failed: IMDb search returned no tt id for query: RevengeOfDrX"
"2026-03-19T14:10:41.6855095-06:00","skip","movie","U:\VOD\RiffTrax-90sInternetSpecial.mpg","","IMDb lookup failed: IMDb search returned no tt id for query: R i f f T r a x 90s I n t e r n e t S p e c i a l"
"2026-03-19T14:10:42.8338040-06:00","skip","movie","U:\VOD\RobotMonster.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: RobotMonster"
"2026-03-19T14:10:44.1974216-06:00","skip","movie","U:\VOD\Rollergator.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: Rollergator"
"2026-03-19T14:10:45.3796382-06:00","skip","movie","U:\VOD\ROTOR.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: ROTOR"
"2026-03-19T14:10:46.6315920-06:00","skip","movie","U:\VOD\SistersOfDeath.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: SistersOfDeath"
"2026-03-19T14:10:47.7514791-06:00","skip","movie","U:\VOD\SorcerersApprentice.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: SorcerersApprentice"
"2026-03-19T14:10:48.7441967-06:00","skip","movie","U:\VOD\Stargames 1998 WEB x264-RiffTrax.MP4","","IMDb lookup failed: IMDb search returned no tt id for query: S t a r g a m e s 1998 W E B x264"
"2026-03-19T14:10:49.8310794-06:00","skip","movie","U:\VOD\Street.Fighter.1994.1080p.Rifftrax.6ch.x265.HEVC.mkv","","IMDb lookup failed: IMDb search returned no tt id for query: S t r e e t F i g h t e r 1994 1080p R i f f t r a x 6c h x265 H E V C"
"2026-03-19T14:10:51.2614937-06:00","skip","movie","U:\VOD\SuperMarioBros.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: SuperMarioBros"
"2026-03-19T14:10:52.6144445-06:00","skip","movie","U:\VOD\TheBeastOfTheYellowNight.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: TheBeastOfTheYellowNight"
"2026-03-19T14:10:54.5003095-06:00","skip","movie","U:\VOD\TheDark.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: TheDark"
"2026-03-19T14:10:55.8858382-06:00","skip","movie","U:\VOD\TheDevilsHand_high.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: TheDevilsHand"
"2026-03-19T14:10:57.1464736-06:00","skip","movie","U:\VOD\TheLastSlumberParty.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: TheLastSlumberParty"
"2026-03-19T14:10:58.5283629-06:00","skip","movie","U:\VOD\TouristTrap.mpeg","","IMDb lookup failed: IMDb search returned no tt id for query: TouristTrap"
"2026-03-19T14:10:59.7952552-06:00","skip","movie","U:\VOD\WarriorsOfTheWasteland.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: WarriorsOfTheWasteland"
"2026-03-19T14:11:00.6557214-06:00","skip","movie","U:\VOD\WhenAStrangerCallsBack_iPad.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: WhenAStrangerCallsBackiPad"
"2026-03-19T14:11:01.7773329-06:00","skip","movie","U:\VOD\WonderfulLandOfOz.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: WonderfulLandOfOz"
"2026-03-19T14:11:03.0000285-06:00","skip","movie","U:\VOD\YorHunterFromTheFuture.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: YorHunterFromTheFuture"
"2026-03-19T14:11:04.5205297-06:00","skip","movie","U:\VOD\ZindyTheSwampBoy.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: ZindyTheSwampBoy"
"2026-03-19T14:11:05.9769908-06:00","skip","movie","U:\VOD\ZombieNightmare.mp4","","IMDb lookup failed: IMDb search returned no tt id for query: ZombieNightmare"
"2026-03-19T14:11:06.0741460-06:00","skip","tv","U:\Combined\TV\Heroes s01e01.mkv","U:\.\Combined\TV\TV\Season 01\TV - S01E01.mkv","Destination conflict: loser kept unchanged (smaller file size)"
"2026-03-19T14:11:06.1035665-06:00","skip","tv","U:\Combined\TV\Stranger Things s01e01 2016 HEVC.mkv","U:\.\Combined\TV\TV\Season 01\TV - S01E01.mkv","Destination conflict: loser kept unchanged (smaller file size)"
"2026-03-19T14:11:06.1571641-06:00","skip","tv","U:\Combined\TV\Star Trek\Season 04\Star Trek - S04E03.mkv","U:\.\Combined\TV\Star Trek\Season 04\Star Trek - S04E03.mkv","Destination already exists; skipping to avoid overwrite"
"2026-03-19T14:11:06.2018773-06:00","skip","tv","U:\Combined\TV\TV\Season 01\TV - S01E01.mkv","U:\.\Combined\TV\TV\Season 01\TV - S01E01.mkv","Destination already exists; skipping to avoid overwrite"
"2026-03-19T14:11:06.2550452-06:00","skip","tv","U:\Combined\TV\TV\Season 01\TV - S01E02.mkv","U:\.\Combined\TV\TV\Season 01\TV - S01E02.mkv","Destination already exists; skipping to avoid overwrite"
